"year","week","Afghanistan","Angola","Bangladesh","Benin","Bhutan","Burkina.Faso","Burundi","Cambodia","Central.African.Republic","Chad","Democratic.Republic.of.the.Congo","Djibouti","Eritrea","Ethiopia","Gambia","Guinea","Guinea.Bissau","Haiti","Laos","Lesotho","Liberia","Madagascar","Malawi","Mali","Mozambique","Nepal","Niger","Rwanda","Somalia","South.Sudan","Sudan","Togo","Uganda","United.Republic.of.Tanzania","Zambia","Yemen"
1990,50,6.458657265,30.23899651,27.90958214,33.42260742,12.10653305,37.41841888,27.06415367,31.38067245,33.66384888,37.80896378,32.50221252,30.28046036,27.01529884,24.80829048,36.84734344,32.41904068,35.96237946,29.39867592,31.21550179,31.78363037,33.3733902,28.3571434,31.46657181,35.2639122,33.50051498,25.80600548,38.1186409,32.29684067,30.32312965,34.87236404,35.73241806,32.02561188,27.71881676,33.71284103,30.23415184,23.63437462
1990,51,6.5304842,30.35827637,26.9700737,32.28193665,13.26073647,38.28256226,31.49682236,31.15182877,35.13188553,37.77349091,33.14028931,31.59116364,26.21151924,25.00400925,34.6993866,31.02793312,34.99690628,28.42373276,31.67662048,32.36388779,30.65189171,28.48465157,33.77875519,35.77806473,34.48237228,26.52907753,39.2112236,27.10740662,31.655756,35.32200623,34.80922699,31.74785614,30.00358582,34.29475403,30.19730949,22.10803795
1990,52,0.772400498,31.26903152,26.99759102,32.84457016,12.40095806,33.46245193,35.620121,31.06939316,34.74131012,37.25488663,32.89328766,29.6608181,24.67923737,24.73811722,31.74581337,32.75870895,32.92701721,29.09117126,31.65351486,32.54035568,32.08937836,28.62618256,30.4851799,32.36802673,35.16139603,24.68102074,35.28684616,26.80939865,32.84101105,36.42248535,34.63440704,32.9104805,30.41313553,34.24067307,29.93686867,22.00774574
1991,1,-0.317965239,30.18353081,25.79528809,32.69464111,6.461375237,32.85356903,28.1695919,31.86716652,32.94142532,33.83411789,32.22494507,31.89819717,26.19928932,25.46081161,34.49798965,31.89850426,34.50819016,29.42398453,32.92965317,33.75720596,31.41996384,29.50810051,28.18836975,32.52473068,35.3001709,21.34174156,32.2919693,25.38921738,33.10938644,35.69844055,29.34518051,32.33230209,28.07072067,36.22242355,27.34754372,25.00799751
1991,2,2.658838749,37.49343872,25.41047287,32.74075699,7.435730934,34.58132935,28.11269379,32.31774902,33.68432617,33.6174202,38.53361511,30.01988029,25.40963364,25.32607651,35.40781021,33.12537003,36.30725479,27.80365753,33.2924118,33.35936737,33.45900345,28.07840729,29.55534172,34.77627563,37.531353,23.26529503,32.13077545,27.62767601,32.48425293,36.84520721,31.25517654,32.91094971,28.11617851,32.8239212,28.08228683,26.51862907
1991,3,6.538803577,30.46981812,23.93327332,33.27114105,8.674020767,36.41734314,28.36317825,32.33679962,33.23820496,33.18050385,31.2467308,29.76019096,27.59417534,27.57336807,31.24869919,36.64703369,36.83275604,27.41391754,33.21628952,31.18159866,33.98804474,30.39970589,29.21834373,36.6452713,37.92860794,22.94911385,34.50920105,27.55521774,32.94451141,36.83150864,33.33412552,32.62382507,31.49766922,32.81756592,27.89879036,23.46755981
1991,4,2.720926285,30.24945831,28.06691551,33.83592606,14.44072723,36.73342133,29.26639938,34.88079834,35.38146591,34.71870041,31.77243805,31.21828461,26.44726372,26.23029518,34.95044708,32.03526306,34.81461716,27.34951019,34.02981567,26.71621132,32.60408783,31.25594902,32.31901932,37.01119614,40.49341965,26.86956978,36.01765442,28.62130928,33.23460007,37.29556274,31.5556736,33.10542297,29.50940514,32.79596329,27.68090248,23.00489616
1991,5,10.52736378,31.55018806,28.81724739,34.39432907,12.65777493,38.19594574,28.69811249,32.5019722,35.9194603,36.75785446,31.88856697,31.13187408,27.74859619,25.95965767,36.48672104,33.21857834,35.49655914,28.49186707,30.66095352,27.91328049,34.26512909,30.93408585,28.32129097,37.29323196,32.91025925,25.72154236,37.41956711,26.00463676,33.52940369,37.65660477,32.41755676,32.98239517,28.90871429,30.15246201,29.67002106,22.50069618
1991,6,1.618770123,31.88632774,29.07025909,33.86817551,13.47499371,38.18674469,29.39868355,31.16819572,36.17490387,37.64545822,34.24131393,34.17208862,26.78588867,27.11039734,36.70558548,34.03162003,37.1584816,28.2981472,34.86511612,27.66861534,34.5224762,28.17770576,30.24028778,37.45581436,34.71986008,27.70734787,37.39494324,27.02929688,33.97556686,38.57720184,35.9376297,33.13104248,30.23134041,32.35659409,27.21898651,24.41787338
1991,7,2.274954557,31.45029259,30.34867287,34.6062355,13.05519581,38.70296478,30.22659302,32.33490753,36.64972687,40.12483215,32.85572433,29.654953,27.01438904,25.64316177,32.37843704,34.75458145,35.3184166,27.23809433,36.06229782,29.78354454,33.26756287,28.3824234,28.89696312,36.94752884,33.44000626,29.77110481,39.38573837,25.40983391,33.67696762,38.34985733,37.38162231,34.21034241,29.50375175,33.61591721,28.16666031,22.33383179
1991,8,9.722886086,31.77074051,33.18608093,34.12427139,14.85102558,40.54331207,30.89901733,33.37667084,36.03391647,42.6932106,32.28633881,32.92910767,30.93624687,27.01027679,37.61569214,33.26508713,39.04872131,27.18159676,35.53500748,30.13154602,33.14974213,27.95948029,30.71227646,39.40208435,33.2771492,29.88746262,41.38394165,27.77372932,34.34697723,39.20007324,40.83784485,33.0189743,30.56515312,32.14718246,29.70265007,25.56116295
1991,9,7.87364912,32.28604507,33.21955872,34.34275818,13.70104408,38.69966507,28.64473724,33.02172089,37.09281921,38.13507462,32.99880981,31.76036072,30.47614288,27.05086327,37.18758774,33.17239761,38.21543121,28.48867416,37.01006317,31.48448181,32.18595123,29.12067223,29.15543556,38.81037903,40.53146744,30.35666275,38.77151108,26.77588081,34.39844513,38.2960701,36.36077881,34.44704437,29.45702744,33.62329483,28.95116425,24.63443756
1991,10,10.48447323,32.38832092,33.55478668,34.39244843,15.51232719,40.79427338,28.10455513,32.77420807,36.74255753,40.25872421,34.20351791,33.78556442,26.49910736,28.29715157,35.99383545,34.16971588,38.1378746,27.78325081,38.3980217,29.40393448,33.71435165,27.03585052,29.96025467,39.59331894,37.13779449,35.17541122,41.35392761,27.56017685,33.94343948,37.36193848,36.34240341,33.30553818,29.92086983,33.0717926,30.05506134,26.17529678
1991,11,11.77834797,31.86598587,36.21912003,34.23194885,19.2505188,40.61900711,28.28396225,36.39232254,35.80391312,41.31981659,34.7359848,32.63790512,29.98082352,25.71320152,39.90757751,35.09767532,38.84302521,28.04666519,37.48581314,23.38357353,35.14497757,28.49619484,30.72436333,39.0806694,32.73666,35.3793869,41.37091064,27.25564766,36.25179291,37.72823715,40.7820282,33.10724258,30.73655891,33.75931549,28.36629295,26.09814453
1991,12,11.19298553,33.76509094,36.9797821,34.3126564,18.25333977,39.11364746,29.25866318,32.9434967,36.77444458,40.54981232,34.01067352,36.52605057,32.73047256,28.3585453,40.85103607,32.79714966,36.72773743,29.80877686,39.18347168,24.96520233,34.09692001,28.59667778,30.99808884,39.27226257,33.78396225,35.99759674,40.20314789,28.21879196,36.32434845,39.08321762,43.21915054,34.09648514,30.4424324,33.89399719,29.55194473,28.09077072
1991,13,17.65038681,33.86616135,34.6647377,34.59360504,16.57032394,41.63638306,26.56957817,35.80171585,37.35514069,43.48955917,33.75500488,32.22777176,28.8234005,26.25590324,32.34367371,33.60217285,34.03545761,28.24243546,38.60958481,26.42823219,35.02168655,27.93899536,26.82159996,40.11210632,29.38227081,33.48340607,42.76070023,25.56087875,34.37303925,35.41423035,39.94947815,33.62733459,27.62929535,30.76548576,26.18864059,25.98526382
1991,14,15.1085043,31.31070709,34.23761368,32.56599426,17.42499542,40.02799988,27.19580078,33.25001144,33.85891724,43.02827835,32.20277023,35.18614197,29.04432487,27.09527779,39.07743835,32.92349625,37.06755829,28.55179977,38.50482559,27.36938667,33.99977493,27.503685,27.80846596,39.11579514,37.23972321,35.14303207,41.61175156,26.60654831,35.92330551,35.42288971,42.44575882,31.96502113,27.65821075,32.1334877,26.98325157,29.24421692
1991,15,12.40932178,31.81333542,34.70578766,32.86742401,16.32765007,39.98435974,26.71752167,33.73577499,34.23703384,42.98016739,32.69163132,34.6534729,29.46472549,27.59765244,32.57574081,33.43129349,35.0320282,29.39326286,39.94287491,25.3546505,33.13444901,29.8568325,27.06168175,39.95755005,30.88732147,36.25715637,41.05579376,26.90745735,34.32733917,36.32719421,41.81361008,32.2298584,27.57863235,31.29016495,25.99745941,28.41246223
1991,16,18.59835243,32.20370102,36.33856201,33.47392273,17.74193001,40.91168213,26.85607338,34.58624268,35.08345795,44.40223312,34.36878204,35.83171463,29.06760406,26.91586304,35.38076019,35.79563522,37.55735016,27.88297653,40.99263382,24.97178459,33.65224457,26.20461464,29.494133,41.17766571,33.2925415,36.34275436,43.56386566,25.33826065,34.08841705,37.04052353,43.21447754,32.76777267,28.55853271,30.6944313,27.22365189,28.56770706
1991,17,20.2801342,31.96447945,35.46636963,33.29670334,16.18255424,42.72029877,27.39644051,33.66574478,34.22084808,44.05090714,34.34325409,36.81879807,30.90353394,27.96880531,41.91195297,34.90257645,38.69334793,30.20192909,38.33761597,24.27143669,33.00996017,27.48212051,28.59750938,41.72184372,30.63741684,36.85657883,44.96350479,25.73256683,34.061203,35.7961731,44.52408218,32.4222641,27.44737434,31.42401695,28.06549835,29.6820755
1991,18,18.29388428,30.62543488,34.7271347,33.10015488,19.52405739,39.08165741,27.22538567,33.87338257,32.6232338,42.23235321,32.87303925,37.82230759,30.25611687,28.32270432,36.1127243,35.97093201,35.88727188,29.6042614,38.68715286,24.69319153,32.9253273,28.43842125,27.87030602,39.74740219,33.42183304,35.49756622,42.58218765,26.01841736,31.22774315,35.4712944,44.99546814,32.61359406,28.88026047,31.4725399,27.54195404,30.10170937
1991,19,21.4084549,31.33194923,34.67979813,33.40147781,19.35015678,40.21732712,27.47439575,33.87700272,35.46710968,42.69062805,33.40837097,36.13913345,29.13120842,26.89789963,38.08382034,33.40444565,38.2169075,27.79760551,36.91491699,23.84962463,33.23244858,26.653759,26.66271973,42.31461716,29.56374741,39.44812775,42.27894974,25.81479836,32.86542511,34.96570206,42.6673317,32.89830399,27.27553749,30.59825706,27.26746178,30.1808567
1991,20,21.75027084,31.39404869,33.29148483,32.07468414,18.96743584,36.13187027,26.9037571,34.20018768,33.27098465,38.57000351,32.80937576,38.20027924,31.58444214,28.20313454,40.97847366,33.94571304,37.30017471,29.64270401,36.31485367,21.8203392,32.5916481,24.14816856,26.029562,39.35946274,28.04680824,34.93004608,37.86154938,25.74393463,33.08633041,34.63464737,46.38370895,32.09898758,27.07025337,28.19393539,26.78792953,32.34469986
1991,21,21.83086777,30.17029381,33.45885849,31.61845398,19.14637566,35.12684631,27.38035583,32.59759903,33.11687469,36.22036362,32.09567642,35.84774017,29.89422226,27.04794121,32.32410431,32.45146942,37.00853729,27.79564285,36.0699501,23.67028046,34.41104507,25.27202415,28.51770592,38.08541489,31.98113632,35.82315445,37.18873215,24.25453949,32.81155396,33.49048615,43.45119095,31.1734581,25.95878983,31.3302021,28.00440788,30.39712143
1991,22,28.18824387,30.99033165,33.6126709,31.59187317,18.3832798,34.89479065,26.9194622,32.58889008,32.09342957,40.5863533,32.75496674,39.23341751,30.27282333,39.76968002,35.59009552,32.84197617,34.20962906,28.16101837,36.18144226,19.32214928,30.87078857,24.512537,29.6418705,37.62454605,28.68321991,33.68409729,39.03477097,28.90298653,31.20780373,31.85080147,43.622612,36.05362701,28.39909172,31.26092339,24.20269585,30.77344894
1991,23,29.35476494,29.06222916,32.39821243,31.7723999,19.69720268,36.71696091,27.00178337,31.71795464,32.73862457,40.67290115,32.36281586,41.0177002,30.49683571,26.96946526,38.0966835,33.64614868,37.62063599,28.81460953,33.17747116,19.87384415,32.8185463,24.94406319,24.36843491,39.42023468,24.89090919,34.33939743,38.25989914,29.24263382,32.39562988,33.23905563,42.80717087,30.95570183,27.86730194,31.5268364,25.07160378,29.60746193
1991,24,25.24653625,29.5175457,32.06233978,31.32414436,17.75832558,35.42692947,27.11817551,34.17549515,34.39999771,39.95066452,29.76575851,40.94095993,29.96651268,26.00202942,34.75531387,33.72557831,33.97181702,29.92325211,35.97990036,17.83471489,32.06961823,23.24262047,24.23492622,38.91117096,27.73792458,33.82319641,37.18157959,28.45960045,30.64103699,32.77204514,42.47333145,31.0198307,28.56553078,31.18686676,23.29556847,30.51358223
1991,25,24.73598099,28.39389992,33.83480072,31.55217552,20.35197639,35.68996811,27.51807404,31.84238243,32.37662506,38.64014053,30.9786644,42.47413635,31.7705555,24.34002495,33.84233093,31.12857246,35.52310944,32.43392181,35.6720047,14.77872467,31.09579086,20.99244499,27.56718636,37.13319016,29.00065994,36.01903152,38.46822357,32.53664017,31.25115585,31.6051693,43.01774597,31.80040359,28.73415947,30.50488281,27.92424965,29.78046799
1991,26,32.55170059,27.96064568,33.08585358,31.64811897,19.88065147,35.03616714,29.75690842,32.31146622,32.33850479,37.82138824,28.84631157,42.54855347,27.23936081,23.43280983,33.77649689,31.25868797,33.00893784,34.18687439,35.69742203,22.98942947,30.18001938,20.56877518,27.48008919,36.54505539,29.10549545,36.09403229,37.35158157,28.01251602,31.37310219,31.46998215,42.7663765,31.32140732,27.18962288,30.20783806,27.18224907,30.23200417
1991,27,32.79302216,27.15033722,32.75068283,30.27960968,19.42167091,35.1824379,27.67294121,32.3669548,31.67509651,37.65710449,29.30715179,34.09264755,27.88476181,20.70472336,34.96800232,30.44087219,33.58677673,30.74859238,34.24946594,22.66322517,30.51864624,22.94661522,29.1824894,35.33339691,27.99110222,32.24900436,36.25901794,32.27597809,30.14234352,30.87919044,40.69415665,30.07571602,26.93768501,29.46805382,28.21272659,28.98914719
1991,28,33.79027939,24.93743134,33.26995468,30.59527779,20.1221714,34.64565277,36.31262589,30.73351479,32.11776733,35.95631409,27.23609161,39.24715042,26.67233849,21.6680851,34.64471817,30.74902725,33.02250671,30.83714104,35.14729691,17.56439972,28.62211227,21.96088028,24.2545681,33.39740372,28.78080368,33.94627762,38.42015839,34.00967407,30.08950043,30.89174843,39.95074463,29.90804291,26.41086578,29.67606354,24.24983597,30.60872269
1991,29,30.49329376,27.39164925,31.44851112,29.97820282,19.39464951,34.28385544,26.44176102,31.08083344,31.00960922,32.92213821,30.21326637,39.57305527,25.11873436,21.95660973,32.7599678,30.3536396,31.41079712,32.14112091,34.4246521,20.06253624,30.25531387,21.42443848,24.35420418,32.96893311,30.09777451,34.12818146,34.44401169,30.42665291,27.00173569,30.0218544,40.40156937,29.68308258,26.14790535,29.13866043,21.96017075,28.80751228
1991,30,29.38729095,25.69763565,34.31710052,30.35943985,22.52785492,33.3903656,26.90213585,31.01559639,31.28542519,34.28907013,28.90973473,39.74012375,28.70796585,23.81637764,31.08505821,29.51828003,29.40662193,32.52454758,32.01246262,20.82819939,28.83937454,22.48267746,26.4957695,32.0484581,30.48313332,35.04553986,35.22325897,28.09228516,30.91184616,31.66930962,40.20602036,30.10651398,28.05568695,28.9608078,26.47135353,29.98360634
1991,31,31.20604706,25.37120628,32.54444885,29.04328537,19.40683937,32.71469498,28.24232483,31.12670326,30.63032532,32.77259827,30.24653053,40.9134903,23.4172554,23.13720131,32.99574661,29.92663002,30.49463272,32.2462616,35.17116928,20.10474777,29.08463478,25.81053925,27.21856689,32.30090714,34.28781509,33.05241776,36.89221191,29.02778625,30.13386536,31.23180389,38.891716,28.37145042,26.63918877,30.56643677,28.56993294,29.12280083
1991,32,31.3125,26.4808197,32.31818008,29.72714806,20.19301796,33.01868439,27.98604012,30.88011742,30.84073639,33.91357422,30.50671768,40.78850555,27.50676727,22.39238548,32.95065689,28.49701881,31.11543846,31.52667618,32.8536911,20.77772903,29.29633141,25.33816338,26.9600544,31.25496483,30.2629509,32.4773941,32.97493744,28.85374832,31.11847496,31.81693077,39.31241226,30.04529572,27.31145859,28.99184799,26.75190163,31.10719299
1991,33,30.95100212,26.65022469,32.17827606,29.86878586,20.24390984,32.40719986,30.41439247,30.25237274,30.90784645,32.96126938,30.31669998,39.40106583,26.25301743,21.26382256,31.63590813,29.4500103,29.93136024,32.14611053,32.79081726,22.63303566,27.31765175,23.42705917,28.75815964,30.9826889,30.79578209,33.71891785,35.68952179,29.8019371,29.48267937,32.46487045,38.03145599,29.54543114,27.74314117,28.86478615,28.71502876,30.3123188
1991,34,31.86621857,27.88844872,35.28631592,28.82000351,19.6984272,32.59547424,33.87487793,32.26812363,31.29604149,32.87718964,32.06417847,40.40883636,25.06879616,24.29223824,32.1317215,32.78741837,30.56663132,30.50916481,32.85374832,22.55184555,29.3981514,25.38965416,30.8208065,33.09768295,28.98129463,35.40395737,34.53868103,33.06275177,32.28357315,31.18890953,39.24887085,28.55024529,28.06591988,30.57487297,30.44585991,29.3871994
1991,35,25.91816139,30.90659142,32.43386078,30.59548378,17.9141407,31.97411919,32.12486267,30.47472954,32.57704926,33.65333939,31.82302475,37.37241364,24.42004013,21.48920441,32.17755508,33.50273514,30.94511986,29.85571098,33.29100037,27.14394188,29.50456238,24.65517998,29.22827911,31.68126106,35.82266617,33.23918152,34.81505203,30.4143219,29.23194885,31.11867905,39.7832489,29.66775703,27.46439171,31.29850006,30.99759674,28.43986893
1991,36,27.21434593,29.25685883,31.44185448,30.2562542,21.66217422,35.05117798,29.9173851,30.54798126,31.13843918,34.65827179,32.39836884,40.21625137,26.64143562,22.94900131,33.20085526,30.87791252,31.97878075,31.51477242,32.6309433,23.53955269,30.98427963,26.21852112,32.28961563,32.81452179,36.27103806,32.9868927,36.96801758,29.75267792,30.72875404,32.22768402,40.96144104,29.79690742,27.37743187,32.13222504,32.33985138,28.85485077
1991,37,27.99677849,28.65675926,32.39262772,30.88695717,19.46618271,36.27837753,33.89171219,29.85454559,31.40041733,38.43628311,32.120224,36.59539413,27.71575546,23.70273209,32.56671524,31.70841789,32.08650208,32.76016617,32.7942009,25.03064346,30.69131851,27.98344612,30.93351173,35.46278,37.77248383,31.95777512,39.06957626,30.80195618,31.07791901,33.25631714,41.86637497,30.27627182,31.05754471,31.51707077,33.54063416,28.87552452
1991,38,24.84181023,28.06709862,33.69234085,31.19071198,19.28067017,35.88790131,29.97213173,29.78561592,32.9593277,36.88317871,33.96957779,34.46471786,26.77194977,23.33366585,33.39043045,31.36425018,32.19453812,30.19175529,32.9870224,29.0060997,30.66573906,26.73058701,29.15615654,33.83819962,36.31241989,33.93467331,38.98409271,30.65723228,32.09251785,32.89921951,42.08711243,30.7419529,28.86665916,31.53722572,32.57158279,27.91912079
1991,39,20.31733704,26.61366272,32.79614258,31.79999542,19.53112984,36.42012787,29.37048531,30.57094002,32.55517578,39.38405228,32.13153076,36.03183365,26.93755341,23.51878548,33.55758286,31.41372108,32.58385468,28.85635757,32.77149963,22.9850235,30.51266098,28.83039093,30.64811897,35.39771271,35.77404785,33.12170792,39.82337189,37.03059769,32.50410461,33.11051941,42.61201477,30.36590576,30.43288803,32.26603317,32.66277313,27.12059021
1991,40,21.95805931,27.97055626,34.03344727,31.0669899,21.12600899,36.25007629,32.81400681,29.39473724,32.39059067,38.79067612,34.81209183,37.93414307,26.19152451,24.38423729,34.26604462,32.78849411,32.60746765,30.33727837,31.63313675,30.53842163,29.7885437,30.44813347,32.21798706,35.50582886,33.79397583,33.9515686,38.34306717,38.59857941,34.37783432,35.02288437,41.79335403,30.45295715,29.71055412,33.83630371,33.72465897,26.32210541
1991,41,19.70064735,28.73986244,32.86691666,30.23874664,18.56117058,35.83974457,28.64580917,29.79116058,31.61434555,39.67866516,32.23822403,36.35314178,24.86442566,23.13521767,32.8122406,30.5646019,32.22837067,30.23758698,33.30007172,31.16479301,31.29849052,27.54537392,31.36000443,33.85852432,35.23952866,33.01064682,39.01986694,29.92683029,33.81106186,34.39564133,40.86807632,30.41007996,30.06124496,32.63695908,34.02341461,25.52935028
1991,42,19.1733799,28.68629646,32.01814651,30.85046196,20.79614449,36.43791199,26.79701996,31.09171486,31.5333786,38.86126709,32.89888382,33.35062408,24.88129997,22.71668243,35.06570816,30.54283714,32.54430389,29.76190758,33.41283035,21.82254219,31.83708382,27.12715912,32.36540985,34.09854889,36.98801804,32.48823929,38.67848969,28.5151062,33.57836533,32.53146744,39.42326355,30.33070183,27.61137772,33.09280396,31.89147568,26.08385277
1991,43,19.32411766,28.0753479,31.58561897,31.06697464,15.34290123,37.43003464,30.88124466,31.62960052,30.81252861,39.06561279,32.10937881,33.41989136,25.95221329,23.81586266,35.65733337,30.17662239,32.7462616,28.49718094,31.27112007,27.30312729,30.85014343,27.92258835,31.92459488,35.60036087,37.06245804,31.30440712,38.60857773,29.77676773,33.6979332,32.80384445,39.60391235,30.57387352,27.77396202,31.92271805,31.46988297,22.28866577
1991,44,17.75548744,30.73301506,29.69000626,31.8336544,16.88645554,37.36774063,26.58555984,31.21730995,33.26337814,38.73031616,32.01799393,32.8303833,26.71011353,24.31344604,35.98469925,31.28981018,33.20705795,29.2204628,30.47809982,27.48532295,30.45528793,30.5860672,32.15502167,35.71395111,37.93540192,30.52377892,38.8154068,35.75091934,33.82089233,35.26966095,38.74007416,31.16976547,31.87226105,34.37303162,32.83966827,24.87356567
1991,45,16.56398392,28.23020363,29.76704216,35.0617218,14.85045624,36.79044724,27.77661133,31.17596626,31.20469856,36.78067017,32.14371872,33.03481674,22.59967804,23.43585396,36.8458519,32.14834595,33.61946869,27.80865288,32.15271759,28.94040298,31.25483894,28.4008522,32.70476913,35.70759583,33.8110466,28.66140366,36.93883133,28.64959526,32.77397156,34.14473724,36.69712448,31.38318634,27.87619209,33.17835236,33.35284424,22.8116684
1991,46,10.22175026,30.20489883,29.1740551,33.18796539,16.35404396,36.93522263,37.36664581,30.77461624,32.59523392,37.47679138,32.3988533,30.88003349,25.24227333,22.58493805,36.04019165,33.29358292,33.74948883,29.40941811,29.06756592,26.11000061,31.2673912,28.73547173,30.44816399,35.28455353,31.82557869,28.39034653,38.80179977,36.33982086,33.21373367,34.68251801,36.36051178,32.9157753,28.96841049,34.33331299,33.33317566,20.45511818
1991,47,15.5571413,32.62508774,28.14334297,32.98330688,16.76728249,36.70832443,26.24553871,32.02381897,33.73343277,38.2781105,32.91940689,32.17599869,25.9569664,23.25269699,35.33082581,31.72179413,34.60264206,29.45521545,31.85811806,29.11254692,36.46892548,29.49856758,32.62835693,36.22849274,36.94210052,26.89456558,37.37197113,37.84717178,33.24138641,34.85552216,37.17322159,31.86706543,29.27604675,33.94201279,34.57022095,24.30108452
1991,48,10.59822655,29.78284264,27.7718544,34.18450165,18.38200188,36.15210342,28.80070877,31.36244392,32.50762177,37.35152435,32.11695862,32.25834274,25.9150486,23.61847305,34.6879425,32.12015533,34.25824738,28.05974007,31.74999046,30.62527084,31.51804161,29.24133682,29.68187332,35.69801331,36.10612869,26.09824181,38.49060059,29.59752083,33.71458817,36.02085114,36.13568497,32.11714935,29.77911377,33.42763519,31.34700966,24.5283432
1991,49,10.0402441,30.36293602,27.9071579,33.06522751,14.29676723,36.61738586,36.97683716,30.82299805,34.15149307,37.53548431,33.14798737,33.27802277,27.12863731,24.02255058,34.19126129,32.84270859,33.70047379,29.05943108,30.89608192,25.5762558,31.38708496,27.91742134,32.03429031,36.00314331,33.86275864,26.46615219,36.41913223,36.645401,32.89505005,35.56048965,34.1473732,33.20103836,29.1131649,34.38163757,32.26410675,24.99737167
1991,50,9.23178196,31.08631134,28.42959213,33.73222351,13.37185097,35.14636993,39.07312012,31.15739822,32.43540192,33.95716858,32.09057617,29.16338348,25.87517166,23.90610886,36.41042709,33.80992508,34.82440567,27.18368721,30.31613159,29.64380074,31.36527824,27.29685211,28.18743515,35.85941315,31.68074036,26.85378265,33.82337952,36.01596451,33.23208618,35.7286911,34.39903259,32.55689621,28.48844719,39.28084183,31.23365211,24.41748238
1991,51,4.800139427,29.32102013,26.31542397,32.12524796,16.25645256,33.04598999,40.34499359,32.22131729,31.47906494,31.60791588,30.13538551,28.83860779,23.35125542,22.22593498,33.59540176,32.40066147,33.67217636,27.00249863,29.83148956,27.59352112,32.0597496,27.29874992,28.38051796,31.92923355,31.95618057,27.91303635,31.89814568,37.68936157,33.64920044,35.64144135,28.80311394,32.08010483,28.62698936,31.77420425,29.23641777,23.47352791
1991,52,3.407174587,29.76184654,22.9747467,33.18922424,4.952981472,32.03943253,39.84685898,31.06189728,32.71380615,31.07709694,32.38994217,31.50711823,24.50390816,24.0326519,35.05290985,32.3728447,34.53901291,28.06117439,32.5154953,31.43066216,32.58379364,28.50992584,28.41070747,31.87753487,32.73578262,20.46583366,30.42523193,37.33297729,33.44869232,35.58363342,29.53081894,32.49738312,30.71862793,32.5705452,29.53001976,23.45667076
1992,1,2.740773439,31.5472393,23.23573112,32.69102478,13.91088772,30.07555962,25.7633934,32.07720184,31.92800522,28.68226242,31.51449013,30.03333473,20.30409622,23.61769104,35.42781448,32.3646698,35.45133209,27.98443985,28.20946503,31.16320038,31.68646812,27.81717873,27.12711525,32.36800003,33.87462997,22.47326851,29.4020462,33.53094864,32.69978333,35.09661865,27.38372612,32.45909882,30.27145576,31.99395561,30.38293648,24.53091621
1992,2,-0.195283085,32.2685585,24.96064377,34.46715546,11.89279747,31.42869949,27.34818649,32.23142624,31.95575142,30.31879997,32.0610733,29.0926342,19.65794563,22.46302795,33.94280243,31.38617325,33.53141022,28.12698555,28.30703163,33.18731308,33.12978363,28.76772118,28.80403519,32.08005905,40.55209351,22.72626305,30.03122902,29.53311157,32.87351227,35.7232132,28.02687836,34.10870361,31.92101288,33.2264061,30.63025665,21.45214081
1992,3,5.661870956,32.07620621,25.08590698,33.00175858,11.60937214,35.25567245,29.31612587,30.73159599,34.06808853,33.16910934,32.38341904,31.76881409,24.68829346,25.17523956,35.83577728,31.52962875,33.5728035,28.82126236,25.91717529,32.70925903,32.57113647,27.86677933,29.80818748,35.50414658,35.92628479,23.36330795,34.01498795,35.14815903,33.2817688,37.75653458,30.97544098,33.1931076,33.36112976,33.34378433,32.65034103,25.48685646
1992,4,9.107640266,32.58680344,26.62387848,34.35373688,14.11701298,33.00143051,31.08038521,30.61322403,35.34618759,36.21484375,33.83489227,31.5069561,23.4101963,24.00322151,36.31666183,33.02051544,35.59960175,28.62392998,29.95750237,34.83641815,33.74537277,28.2544136,30.31736565,31.29584503,34.1642952,24.67023277,33.38134003,31.0190773,33.68694687,37.22837448,36.86326981,34.84896851,30.60519218,36.50091553,29.29585075,24.81966209
1992,5,2.587707281,31.3741436,27.4158287,34.62297821,13.12966061,35.70734024,34.90248108,31.39529037,35.36496353,36.05323029,33.46598816,31.92774963,24.97148895,23.74205971,32.13070297,34.04602814,34.54031754,28.6256218,33.03730392,33.59039307,34.25100327,27.94515038,29.10802841,35.61936951,35.55680084,25.99438858,34.57849503,32.16080475,33.32830811,37.95771408,37.72016144,33.63948822,33.02945709,45.10782623,30.94252205,24.59013557
1992,6,3.122321367,33.48989105,26.86167336,34.57165146,9.68598175,37.00502014,34.35223389,31.616436,36.95075989,33.92770386,33.1202507,31.42904472,22.78788757,21.99285126,35.9383316,31.70296097,36.47686386,29.15252304,34.23325729,34.65296555,33.22386551,27.73392868,30.36717796,35.74621582,33.33868027,22.73349571,34.68891144,31.36688232,33.77973938,38.18288803,27.12483788,33.78873825,29.36524391,32.4618721,29.13385201,23.02495193
1992,7,4.051006794,32.84549713,27.67188644,35.79584885,12.43430519,35.43718338,34.74469376,32.38154602,36.88541412,33.87904358,32.98280716,29.80425072,23.14262772,24.03036499,38.42594147,34.13095474,36.06938553,28.30887222,34.38413239,33.30919266,34.29421234,25.71677971,30.72280884,35.94934464,33.35746002,26.03325844,34.21586609,34.83942032,33.40517044,38.1053772,30.58070755,35.1782074,31.55866623,32.53965759,33.16277313,23.69036484
