,Mkt-RF_prev,RF_prev,SMB_prev_month,HML_prev_month,SMB_prev_year,HML_prev_year,12m_nom_gdp_forecast,12m_ip_growth_forecast,12m_cpi_forecast,12m_real_gdp_forecast_calculated,12m_real_ip_growth_calculated,12m_unemployment_rate,year_of_deficit_pct_gdp,shiller_cape,seasoned_corp_bond_yield_prev_month,ttm_pe_previous_month,sp500_return_prev_month,sp500_return_prev_yr,TS_Slope_Change_prev,TS_Level_Change_prev,Business_Confidence_chg_prev,IP_chg_prev,Spread_chg_prev,Div_yield_chg_prev,12m_nom_gdp_forecast_changerate,12m_ip_growth_forecast_changerate,12m_cpi_forecast_changerate,12m_unemployment_rate_changerate
11,0.7886546479245828,0.7027777733289845,0.027168661831977466,0.029277181360419523,0.14029716154331306,0.12934393987051376,0.37089675147017004,0.12908237969530706,0.3942126978178812,0.12108385088304403,0.4304853547361056,0.3914392520396404,0.18317878690566486,0.3265354970006118,0.49960865532195864,0.028170936885318843,0.7104009290328452,0.6474828775418879,0.04434836190536591,0.4302361988095174,0.6354956896932861,0.48123950491849316,0.20720859859938626,0.3411312554700335,0.1044848031787366,0.4505410134344188,0.05966348878225078,0.7830284361458066
12,0.2844685288812712,0.2255855864316518,0.05625735424349323,0.03886525507830883,0.11826489319034826,0.030607691121812036,0.10165035573115286,0.05961713960682759,0.15796837707242428,0.01948828471355432,0.1512746934080254,0.18799028377966015,0.10169255889676249,0.20775003012034648,0.12442669924868366,0.005180354445875258,0.2564047468792264,0.21016973252983567,0.00536812852851888,0.11646113474531303,0.16668067834070022,0.14406733896133733,0.08070197080728385,0.10469571359582257,0.012686110053102351,0.12423287242073516,0.00266526988201783,0.3095216444376487
13,0.5014655402956179,0.3758168076330447,0.14872394663521202,0.07225422894178173,0.34626863559313564,0.004186242331368103,0.06035620873174344,0.16814395950628616,0.2208781078432002,0.15147884616699386,0.28883292805994487,0.3545610241071205,0.20573384231281616,0.1933566999423323,0.23364772111682472,0.002544678398017024,0.43930803919985106,0.3615897243111337,0.04342976706682614,0.22890282114527166,0.23423010992703996,0.310722642516178,0.135755367007507,0.19105828078661,0.041155742530358454,0.13558674569700419,0.026498857997084197,0.4769248929301178
14,1.248275209181221,0.8524039125179829,0.2258241978089294,0.2914780443696196,0.6495146324979507,0.09866796703093818,0.31795448907710194,0.38259729217722893,0.5004822026477572,0.07808912337357476,0.7328717696065663,0.8574379532303875,0.4169705258081927,0.03856426902743313,0.7490191171849323,0.12061391166188332,1.069288831172065,1.0431290982203807,0.2286763440935769,0.6887869180246068,0.7710093978425585,1.0325468097664814,0.3344107271520713,0.3972899299971286,0.18287136949640162,0.14197553028597393,0.24279559102395007,0.6531863498801698
15,1.4102100952453607,0.9152853414491621,0.3380466712671791,0.45289421083319426,0.6901145406411181,0.009742807059668904,0.403672081150294,0.30824646750383966,0.629897628845051,0.0970818144202823,0.8285551596438989,0.9107821573248938,0.6209665680612453,0.18138613622563565,0.9119254047015888,0.05927130323136589,1.1635693841831454,1.1092747148888693,0.30740212540978923,0.7996511020346603,0.9719640098348964,1.1481835778599627,0.6717295615432538,0.3017194948083243,0.09932495173814244,0.059121726988922534,0.26993403614115624,0.4869010669104143
16,0.821826816694622,0.5314788501773025,0.21728624990947032,0.025951403949821438,0.4946029608029981,0.15459221624899241,0.2194293401000711,0.17863880270099977,0.43700989440612126,0.15734872848886378,0.5344730839119617,0.5934486780000625,0.3650054949618662,0.07407269009370251,0.4479739990028688,0.10353359144498045,0.6888561047324853,0.527676903619778,0.09350742000901052,0.5363206433793086,0.5368152894152626,0.5406182426171274,0.47208885652027976,0.16830626622486863,0.032891985670915246,0.0005616768294084372,0.15471583037818618,0.4657652920156845
17,0.2791580722825256,0.12425635418699894,0.11335091913863132,0.08501089005321676,0.14145971758882264,0.03502538654920424,0.07154434262306988,0.071789254525727,0.19835925521191347,0.11047077104589098,0.2031870504995441,0.2726237047387691,0.20218580328196137,0.17522799980160203,0.0633105156553977,0.038583905805395974,0.23816621627548193,0.1682176912231867,0.003334657522623662,0.17279013103934257,0.13743789107114102,0.1549623688048179,0.13481542388720802,0.0626963552810481,0.044926943216006654,0.01701779369207226,0.05176096532383571,0.22766886334921918
18,0.502129335725562,0.2720854827162375,0.25568450238039614,0.26403939579485475,0.4261987038754282,0.13955585763925968,0.10877270294753486,0.07805810513028083,0.2582243482568739,0.12188221389656832,0.26878985027089075,0.3070411039894072,0.32389875102990584,0.27021294487505837,0.24707638773886204,0.10291253608770225,0.4206043114045865,0.21311584786607124,0.002642943381986939,0.25831351638627886,0.3099370195319868,0.24433935391629052,0.26748082024533665,0.16149031378489695,0.10866667916166826,0.008912776712085114,0.02966375742365448,0.3190630606243656
19,1.0940882467197333,0.5936676343620286,0.6533861883479422,0.3066659779117725,0.9546503724625286,0.37890737560057264,0.22571898864627388,0.06056731905797045,0.45601640465261867,0.16880979234652216,0.45689508480298296,0.5895878414616944,0.5852930509118387,0.1996894098829985,0.8000473778211632,0.2575099644379688,0.8867021636963115,0.6362509326720938,0.05267001030394981,0.6395540756293376,0.5909994195787551,0.6758748935965527,0.7875823051536163,0.5642302928391332,0.5160428512359169,0.06824791946663777,0.05858881492200104,0.5396275038540247
20,1.3868770787826765,0.49346888442867304,0.9477799831639262,0.12176879607229393,1.555622810549819,0.17389985582044842,0.05509388163440728,0.18888225993454466,0.26616103608917896,0.22111240657900322,0.45882026519921476,0.9835074321844782,0.6725077073857509,0.7592497269797384,1.6858068472550354,0.4731275966798631,1.0772512973656279,0.9906810816340702,0.055990051704080196,0.790777200482573,1.0210685083992743,0.8911245506444683,1.2677020592992194,0.8020311322876863,0.6807375036758163,0.019898508987769535,0.10048913805693725,0.26051471245752156
21,1.421415770857185,0.3092768663571708,0.9568196037172256,0.05278918586527551,1.606255864457384,0.015197227279540784,0.03047921588891886,0.12335978643179152,0.18182534642908532,0.2641854035890633,0.4159464308581924,1.340555174563669,0.36829193802348575,0.41142453101465837,2.061457779006232,0.7051850404859822,1.1238853641291067,0.9112277675576661,0.03994264219776648,0.8494762655630365,1.018831926291488,1.1576179227053072,1.2822936562579912,0.7321622402922676,0.9054747985569732,0.13225615331148502,0.10440045692584228,0.21778212451255574
22,1.2697524767377968,0.42610999102395125,0.8102814989674452,0.031565621128146336,1.6889451541219,0.4169519309294673,0.07196860048567338,0.023399355315711415,0.3468309083066303,0.28344022027461907,0.3433484813757076,0.9400421099152497,0.5470499562779934,0.2771139656447784,1.3965361936274296,0.5879191802015765,1.0661486206220014,1.1560088902984007,0.009793064348766983,0.7655002698882284,0.9407473325239275,0.9382040695073602,1.1329060384068388,0.4502036186546981,1.0171603830904308,0.08629210641613043,0.18970186609406223,0.2829419603803759
23,1.045926836838984,0.3992469032529555,0.6256784293433821,0.18358382881978802,1.441525787302245,0.325032197037476,0.10534776768087836,0.03554188086794335,0.3043617226996636,0.18451694823805523,0.3379218246582936,0.6138914332855375,0.5052206662984309,0.2908463945568004,0.9604804731817052,0.3868875968188325,0.9187950725701161,0.8645763619423253,0.054342539987038384,0.7024725092389189,0.6642310543386882,0.6550171206388223,0.8045921450044106,0.48704656669530005,0.6682072989327935,0.016578972477297744,0.16839119033718336,0.40161280758682966
24,0.9335206538741345,0.36838772908585865,0.496885390856526,0.10664173574924402,1.2133870868535286,0.26209696395467835,0.08626677558670777,0.15430362926995292,0.2953255492711885,0.19954358667621275,0.3857121362498103,0.4343764206647591,0.42607286351455187,0.2269233875069745,0.6500915994180342,0.23879882097719163,0.8361309715571329,0.6885211701542084,0.024353001511742967,0.5739058395477009,0.47212768087670814,0.403144025781752,0.5613751985739464,0.4185448631957717,0.5759168404458616,0.09770969550934856,0.0904054409988524,0.3812880624609521
25,0.8587601406235336,0.40028548240944795,0.46049925244451173,0.030021461683570932,1.200743125143614,0.23189647698266735,0.06238607440457295,0.16158244308552874,0.2908927804218421,0.23300044402151796,0.4121320141958132,0.45128400871898283,0.5085751122465779,0.19942897808907373,0.6397234338340579,0.2070646788584539,0.783206297947751,0.6669322645407939,0.039676155535271485,0.5611907647188005,0.5413570417884803,0.31025929283360915,0.5437419141542411,0.3947388753181878,0.5218327977501777,0.024637040310248944,0.14894151833063196,0.4821586251752637
26,1.0736547039958495,0.26627843187089184,0.6323213572429618,0.009171466528987603,1.5702080555665558,0.5596413775864842,0.13080787166747887,0.15340818207080367,0.2620734529665852,0.10731969784489497,0.4755128945166073,0.6051973063143798,0.5385985829726304,0.4586887988795324,1.0600697487288353,0.46591403585969016,0.9995009620056601,1.0733846203363204,0.14212871167608299,0.8426566171730918,0.7876823137242639,0.1463069059045975,0.6506767283549775,0.45797168860059195,0.8751143218415709,0.19226484272081973,0.33555844642404703,0.5112337753194313
27,0.7970001917918458,0.3440076926111497,0.42132239013099654,0.039483024331551334,1.24191838104232,0.33888374345617883,0.013960111988518941,0.1351721477659402,0.18777265326836895,0.237646605982266,0.34663486845156655,0.4767109154557125,0.4367728803535346,0.34255564296125945,0.706201137410944,0.2655559027521155,0.7260602596909621,0.6571841561677826,0.03004552973773395,0.5707733377002318,0.5219643413649249,0.09312680320223968,0.46930534521764783,0.2854473171118172,0.48792355722670727,0.12391056715095773,0.1715226824696398,0.6131110488384467
28,0.6887182077881965,0.3475840532453602,0.37858098151531194,0.11018274055533604,1.3133578473424963,0.23300784176534628,0.000774911967988503,0.12078073548069788,0.19836071198067434,0.2297678232002673,0.34657485045282116,0.4554066361511261,0.31644703627609005,0.4317590672288529,0.7605363478292785,0.26882988560906373,0.6304513773150962,0.6308943779712202,0.010142507668028567,0.5573318548190429,0.5344524237852529,0.04888121934769044,0.45790324038407293,0.21934874450563294,0.49391224153584584,0.11592865538488895,0.167560602348845,0.5686641477976706
29,0.9206215664382134,0.21088501201259782,0.4488396818375986,0.2208177239394692,1.7872659983308126,0.4477889706859562,0.14819737546346293,0.05494179727073153,0.3239342861943992,0.15345793395247112,0.48795683819193714,0.7323328181995717,0.8454203602563333,0.26070054558861616,1.240544331883289,0.4074517217091523,0.9109300437151775,1.0209353236305343,0.031442460936524266,0.8844176725767943,0.8958100224274156,0.1086944603123431,0.7435972231497748,0.43819154863383214,0.9523819405458609,0.26443266779908314,0.4289710444836889,0.6569832154371691
30,1.0995145877229773,0.07758184359949799,0.5453848016951365,0.2959765225796532,1.9232803161587821,0.36917212794753473,0.11463870233311832,0.07849080622820213,0.31261426826204514,0.19360096911279182,0.5188176804149133,0.779092742512036,0.9047713958426312,0.22754644184476044,1.4431736126939596,0.6630412036730436,1.057785316293772,1.0850254509015909,0.12615711815345063,1.1043884300762983,0.8908247125461505,0.14360741982098058,0.6416314914103506,0.6146649043969705,1.0384724493046873,0.325898639256091,0.5478714837552736,0.6399706076543888
